forecast_id,product_id,forecast_date,predicted_demand,model_used
56030,B0BMTZ4T1D,2023-06-25,138,Placeholder
56031,B0BMTZ4T1D,2023-07-02,123,Placeholder
56032,B0BMTZ4T1D,2023-07-09,143,Placeholder
56033,B0BMTZ4T1D,2023-07-16,131,Placeholder
56034,B0BMTZ4T1D,2023-07-23,54,Placeholder
56035,B0BMTZ4T1D,2023-07-30,154,Placeholder
56036,B0BMTZ4T1D,2023-08-06,126,Placeholder
56037,B0BMTZ4T1D,2023-08-13,147,Placeholder
56038,B0BMTZ4T1D,2023-08-20,140,Placeholder
56039,B0BMTZ4T1D,2023-08-27,153,Placeholder
56040,B0BMTZ4T1D,2023-09-03,124,Placeholder
56041,B0BMTZ4T1D,2023-09-10,60,Placeholder
56042,B0BMTZ4T1D,2023-09-17,80,Placeholder
56043,B0BMTZ4T1D,2023-09-24,116,Placeholder
56044,B0BMTZ4T1D,2023-10-01,119,Placeholder
56045,B0BMTZ4T1D,2023-10-08,168,Placeholder
56046,B0BMTZ4T1D,2023-10-15,168,Placeholder
56047,B0BMTZ4T1D,2023-10-22,158,Placeholder
56048,B0BMTZ4T1D,2023-10-29,189,Placeholder
56049,B0BMTZ4T1D,2023-11-05,124,Placeholder
56050,B0BMTZ4T1D,2023-11-12,124,Placeholder
56051,B0BMTZ4T1D,2023-11-19,89,Placeholder
56052,B0BMTZ4T1D,2023-11-26,171,Placeholder
56053,B0BMTZ4T1D,2023-12-03,119,Placeholder
56054,B0BMTZ4T1D,2023-12-10,119,Placeholder
56055,B0BMTZ4T1D,2023-12-17,122,Placeholder
56056,B0BMTZ4T1D,2023-12-24,58,Placeholder
56057,B07Z51CGGH,2023-01-01,75,Placeholder
56058,B07Z51CGGH,2023-01-08,157,Placeholder
56059,B07Z51CGGH,2023-01-15,136,Placeholder
56060,B07Z51CGGH,2023-01-22,120,Placeholder
56061,B07Z51CGGH,2023-01-29,195,Placeholder
56062,B07Z51CGGH,2023-02-05,148,Placeholder
56063,B07Z51CGGH,2023-02-12,135,Placeholder
56064,B07Z51CGGH,2023-02-19,117,Placeholder
56065,B07Z51CGGH,2023-02-26,180,Placeholder
56066,B07Z51CGGH,2023-03-05,173,Placeholder
56067,B07Z51CGGH,2023-03-12,166,Placeholder
56068,B07Z51CGGH,2023-03-19,153,Placeholder
56069,B07Z51CGGH,2023-03-26,192,Placeholder
56070,B07Z51CGGH,2023-04-02,69,Placeholder
56071,B07Z51CGGH,2023-04-09,193,Placeholder
56072,B07Z51CGGH,2023-04-16,165,Placeholder
56073,B07Z51CGGH,2023-04-23,144,Placeholder
56074,B07Z51CGGH,2023-04-30,153,Placeholder
56075,B07Z51CGGH,2023-05-07,140,Placeholder
56076,B07Z51CGGH,2023-05-14,111,Placeholder
56077,B07Z51CGGH,2023-05-21,172,Placeholder
56078,B07Z51CGGH,2023-05-28,54,Placeholder
56079,B07Z51CGGH,2023-06-04,109,Placeholder
56080,B07Z51CGGH,2023-06-11,130,Placeholder
56081,B07Z51CGGH,2023-06-18,166,Placeholder
56082,B07Z51CGGH,2023-06-25,139,Placeholder
56083,B07Z51CGGH,2023-07-02,125,Placeholder
56084,B07Z51CGGH,2023-07-09,63,Placeholder
56085,B07Z51CGGH,2023-07-16,191,Placeholder
56086,B07Z51CGGH,2023-07-23,173,Placeholder
56087,B07Z51CGGH,2023-07-30,117,Placeholder
56088,B07Z51CGGH,2023-08-06,75,Placeholder
56089,B07Z51CGGH,2023-08-13,90,Placeholder
56090,B07Z51CGGH,2023-08-20,69,Placeholder
56091,B07Z51CGGH,2023-08-27,122,Placeholder
56092,B07Z51CGGH,2023-09-03,118,Placeholder
56093,B07Z51CGGH,2023-09-10,50,Placeholder
56094,B07Z51CGGH,2023-09-17,108,Placeholder
56095,B07Z51CGGH,2023-09-24,173,Placeholder
56096,B07Z51CGGH,2023-10-01,70,Placeholder
56097,B07Z51CGGH,2023-10-08,94,Placeholder
56098,B07Z51CGGH,2023-10-15,68,Placeholder
56099,B07Z51CGGH,2023-10-22,173,Placeholder
56100,B07Z51CGGH,2023-10-29,194,Placeholder
56101,B07Z51CGGH,2023-11-05,58,Placeholder
56102,B07Z51CGGH,2023-11-12,81,Placeholder
56103,B07Z51CGGH,2023-11-19,69,Placeholder
56104,B07Z51CGGH,2023-11-26,154,Placeholder
56105,B07Z51CGGH,2023-12-03,108,Placeholder
56106,B07Z51CGGH,2023-12-10,88,Placeholder
56107,B07Z51CGGH,2023-12-17,87,Placeholder
56108,B07Z51CGGH,2023-12-24,178,Placeholder
56109,B0BDG6QDYD,2023-01-01,155,Placeholder
56110,B0BDG6QDYD,2023-01-08,152,Placeholder
56111,B0BDG6QDYD,2023-01-15,73,Placeholder
56112,B0BDG6QDYD,2023-01-22,132,Placeholder
56113,B0BDG6QDYD,2023-01-29,127,Placeholder
56114,B0BDG6QDYD,2023-02-05,116,Placeholder
56115,B0BDG6QDYD,2023-02-12,79,Placeholder
56116,B0BDG6QDYD,2023-02-19,122,Placeholder
56117,B0BDG6QDYD,2023-02-26,178,Placeholder
56118,B0BDG6QDYD,2023-03-05,65,Placeholder
56119,B0BDG6QDYD,2023-03-12,132,Placeholder
56120,B0BDG6QDYD,2023-03-19,160,Placeholder
56121,B0BDG6QDYD,2023-03-26,167,Placeholder
56122,B0BDG6QDYD,2023-04-02,135,Placeholder
56123,B0BDG6QDYD,2023-04-09,174,Placeholder
56124,B0BDG6QDYD,2023-04-16,67,Placeholder
56125,B0BDG6QDYD,2023-04-23,66,Placeholder
56126,B0BDG6QDYD,2023-04-30,177,Placeholder
56127,B0BDG6QDYD,2023-05-07,152,Placeholder
56128,B0BDG6QDYD,2023-05-14,152,Placeholder
56129,B0BDG6QDYD,2023-05-21,101,Placeholder
56130,B0BDG6QDYD,2023-05-28,162,Placeholder
56131,B0BDG6QDYD,2023-06-04,75,Placeholder
56132,B0BDG6QDYD,2023-06-11,129,Placeholder
56133,B0BDG6QDYD,2023-06-18,87,Placeholder
56134,B0BDG6QDYD,2023-06-25,83,Placeholder
56135,B0BDG6QDYD,2023-07-02,75,Placeholder
56136,B0BDG6QDYD,2023-07-09,195,Placeholder
56137,B0BDG6QDYD,2023-07-16,120,Placeholder
56138,B0BDG6QDYD,2023-07-23,90,Placeholder
56139,B0BDG6QDYD,2023-07-30,73,Placeholder
56140,B0BDG6QDYD,2023-08-06,189,Placeholder
56141,B0BDG6QDYD,2023-08-13,82,Placeholder
56142,B0BDG6QDYD,2023-08-20,104,Placeholder
56143,B0BDG6QDYD,2023-08-27,50,Placeholder
56144,B0BDG6QDYD,2023-09-03,121,Placeholder
56145,B0BDG6QDYD,2023-09-10,169,Placeholder
56146,B0BDG6QDYD,2023-09-17,181,Placeholder
56147,B0BDG6QDYD,2023-09-24,154,Placeholder
56148,B0BDG6QDYD,2023-10-01,83,Placeholder
56149,B0BDG6QDYD,2023-10-08,124,Placeholder
56150,B0BDG6QDYD,2023-10-15,136,Placeholder
56151,B0BDG6QDYD,2023-10-22,79,Placeholder
56152,B0BDG6QDYD,2023-10-29,159,Placeholder
56153,B0BDG6QDYD,2023-11-05,50,Placeholder
56154,B0BDG6QDYD,2023-11-12,132,Placeholder
56155,B0BDG6QDYD,2023-11-19,104,Placeholder
56156,B0BDG6QDYD,2023-11-26,181,Placeholder
56157,B0BDG6QDYD,2023-12-03,78,Placeholder
56158,B0BDG6QDYD,2023-12-10,91,Placeholder
56159,B0BDG6QDYD,2023-12-17,86,Placeholder
56160,B0BDG6QDYD,2023-12-24,118,Placeholder
56161,B00YQLG7GK,2023-01-01,146,Placeholder
56162,B00YQLG7GK,2023-01-08,72,Placeholder
56163,B00YQLG7GK,2023-01-15,192,Placeholder
56164,B00YQLG7GK,2023-01-22,94,Placeholder
56165,B00YQLG7GK,2023-01-29,196,Placeholder
56166,B00YQLG7GK,2023-02-05,173,Placeholder
56167,B00YQLG7GK,2023-02-12,98,Placeholder
56168,B00YQLG7GK,2023-02-19,90,Placeholder
56169,B00YQLG7GK,2023-02-26,94,Placeholder
56170,B00YQLG7GK,2023-03-05,181,Placeholder
56171,B00YQLG7GK,2023-03-12,119,Placeholder
56172,B00YQLG7GK,2023-03-19,130,Placeholder
56173,B00YQLG7GK,2023-03-26,151,Placeholder
56174,B00YQLG7GK,2023-04-02,54,Placeholder
56175,B00YQLG7GK,2023-04-09,98,Placeholder
56176,B00YQLG7GK,2023-04-16,175,Placeholder
56177,B00YQLG7GK,2023-04-23,73,Placeholder
56178,B00YQLG7GK,2023-04-30,96,Placeholder
56179,B00YQLG7GK,2023-05-07,96,Placeholder
56180,B00YQLG7GK,2023-05-14,175,Placeholder
56181,B00YQLG7GK,2023-05-21,120,Placeholder
56182,B00YQLG7GK,2023-05-28,96,Placeholder
56183,B00YQLG7GK,2023-06-04,51,Placeholder
56184,B00YQLG7GK,2023-06-11,173,Placeholder
56185,B00YQLG7GK,2023-06-18,95,Placeholder
56186,B00YQLG7GK,2023-06-25,176,Placeholder
56187,B00YQLG7GK,2023-07-02,159,Placeholder
56188,B00YQLG7GK,2023-07-09,154,Placeholder
56189,B00YQLG7GK,2023-07-16,93,Placeholder
56190,B00YQLG7GK,2023-07-23,146,Placeholder
56191,B00YQLG7GK,2023-07-30,175,Placeholder
56192,B00YQLG7GK,2023-08-06,124,Placeholder
56193,B00YQLG7GK,2023-08-13,71,Placeholder
56194,B00YQLG7GK,2023-08-20,80,Placeholder
56195,B00YQLG7GK,2023-08-27,53,Placeholder
56196,B00YQLG7GK,2023-09-03,85,Placeholder
56197,B00YQLG7GK,2023-09-10,60,Placeholder
56198,B00YQLG7GK,2023-09-17,133,Placeholder
56199,B00YQLG7GK,2023-09-24,190,Placeholder
56200,B00YQLG7GK,2023-10-01,161,Placeholder
56201,B00YQLG7GK,2023-10-08,97,Placeholder
56202,B00YQLG7GK,2023-10-15,81,Placeholder
56203,B00YQLG7GK,2023-10-22,189,Placeholder
56204,B00YQLG7GK,2023-10-29,81,Placeholder
56205,B00YQLG7GK,2023-11-05,104,Placeholder
56206,B00YQLG7GK,2023-11-12,168,Placeholder
56207,B00YQLG7GK,2023-11-19,138,Placeholder
56208,B00YQLG7GK,2023-11-26,77,Placeholder
56209,B00YQLG7GK,2023-12-03,140,Placeholder
56210,B00YQLG7GK,2023-12-10,179,Placeholder
56211,B00YQLG7GK,2023-12-17,164,Placeholder
56212,B00YQLG7GK,2023-12-24,148,Placeholder
56213,B00SMJPA9C,2023-01-01,70,Placeholder
56214,B00SMJPA9C,2023-01-08,152,Placeholder
56215,B00SMJPA9C,2023-01-15,174,Placeholder
56216,B00SMJPA9C,2023-01-22,127,Placeholder
56217,B00SMJPA9C,2023-01-29,112,Placeholder
56218,B00SMJPA9C,2023-02-05,92,Placeholder
56219,B00SMJPA9C,2023-02-12,111,Placeholder
56220,B00SMJPA9C,2023-02-19,124,Placeholder
56221,B00SMJPA9C,2023-02-26,71,Placeholder
56222,B00SMJPA9C,2023-03-05,166,Placeholder
56223,B00SMJPA9C,2023-03-12,164,Placeholder
56224,B00SMJPA9C,2023-03-19,84,Placeholder
56225,B00SMJPA9C,2023-03-26,161,Placeholder
56226,B00SMJPA9C,2023-04-02,53,Placeholder
56227,B00SMJPA9C,2023-04-09,82,Placeholder
56228,B00SMJPA9C,2023-04-16,80,Placeholder
56229,B00SMJPA9C,2023-04-23,71,Placeholder
56230,B00SMJPA9C,2023-04-30,165,Placeholder
56231,B00SMJPA9C,2023-05-07,73,Placeholder
56232,B00SMJPA9C,2023-05-14,189,Placeholder
56233,B00SMJPA9C,2023-05-21,114,Placeholder
56234,B00SMJPA9C,2023-05-28,74,Placeholder
56235,B00SMJPA9C,2023-06-04,197,Placeholder
56236,B00SMJPA9C,2023-06-11,66,Placeholder
56237,B00SMJPA9C,2023-06-18,54,Placeholder
56238,B00SMJPA9C,2023-06-25,184,Placeholder
56239,B00SMJPA9C,2023-07-02,55,Placeholder
56240,B00SMJPA9C,2023-07-09,101,Placeholder
56241,B00SMJPA9C,2023-07-16,81,Placeholder
56242,B00SMJPA9C,2023-07-23,115,Placeholder
56243,B00SMJPA9C,2023-07-30,92,Placeholder
56244,B00SMJPA9C,2023-08-06,171,Placeholder
56245,B00SMJPA9C,2023-08-13,94,Placeholder
56246,B00SMJPA9C,2023-08-20,122,Placeholder
56247,B00SMJPA9C,2023-08-27,139,Placeholder
56248,B00SMJPA9C,2023-09-03,130,Placeholder
56249,B00SMJPA9C,2023-09-10,135,Placeholder
56250,B00SMJPA9C,2023-09-17,94,Placeholder
56251,B00SMJPA9C,2023-09-24,92,Placeholder
56252,B00SMJPA9C,2023-10-01,196,Placeholder
56253,B00SMJPA9C,2023-10-08,187,Placeholder
56254,B00SMJPA9C,2023-10-15,143,Placeholder
56255,B00SMJPA9C,2023-10-22,80,Placeholder
56256,B00SMJPA9C,2023-10-29,182,Placeholder
56257,B00SMJPA9C,2023-11-05,64,Placeholder
56258,B00SMJPA9C,2023-11-12,86,Placeholder
56259,B00SMJPA9C,2023-11-19,155,Placeholder
56260,B00SMJPA9C,2023-11-26,87,Placeholder
56261,B00SMJPA9C,2023-12-03,126,Placeholder
56262,B00SMJPA9C,2023-12-10,80,Placeholder
56263,B00SMJPA9C,2023-12-17,172,Placeholder
56264,B00SMJPA9C,2023-12-24,142,Placeholder
56265,B0B9RN5X8B,2023-01-01,131,Placeholder
56266,B0B9RN5X8B,2023-01-08,74,Placeholder
56267,B0B9RN5X8B,2023-01-15,149,Placeholder
56268,B0B9RN5X8B,2023-01-22,175,Placeholder
56269,B0B9RN5X8B,2023-01-29,103,Placeholder
56270,B0B9RN5X8B,2023-02-05,81,Placeholder
56271,B0B9RN5X8B,2023-02-12,186,Placeholder
56272,B0B9RN5X8B,2023-02-19,183,Placeholder
56273,B0B9RN5X8B,2023-02-26,143,Placeholder
56274,B0B9RN5X8B,2023-03-05,79,Placeholder
56275,B0B9RN5X8B,2023-03-12,112,Placeholder
56276,B0B9RN5X8B,2023-03-19,59,Placeholder
56277,B0B9RN5X8B,2023-03-26,86,Placeholder
56278,B0B9RN5X8B,2023-04-02,177,Placeholder
56279,B0B9RN5X8B,2023-04-09,150,Placeholder
56280,B0B9RN5X8B,2023-04-16,136,Placeholder
56281,B0B9RN5X8B,2023-04-23,145,Placeholder
56282,B0B9RN5X8B,2023-04-30,169,Placeholder
56283,B0B9RN5X8B,2023-05-07,181,Placeholder
56284,B0B9RN5X8B,2023-05-14,135,Placeholder
56285,B0B9RN5X8B,2023-05-21,71,Placeholder
56286,B0B9RN5X8B,2023-05-28,82,Placeholder
56287,B0B9RN5X8B,2023-06-04,193,Placeholder
56288,B0B9RN5X8B,2023-06-11,97,Placeholder
56289,B0B9RN5X8B,2023-06-18,103,Placeholder
56290,B0B9RN5X8B,2023-06-25,160,Placeholder
56291,B0B9RN5X8B,2023-07-02,134,Placeholder
56292,B0B9RN5X8B,2023-07-09,64,Placeholder
56293,B0B9RN5X8B,2023-07-16,85,Placeholder
56294,B0B9RN5X8B,2023-07-23,158,Placeholder
56295,B0B9RN5X8B,2023-07-30,82,Placeholder
56296,B0B9RN5X8B,2023-08-06,158,Placeholder
56297,B0B9RN5X8B,2023-08-13,141,Placeholder
56298,B0B9RN5X8B,2023-08-20,92,Placeholder
56299,B0B9RN5X8B,2023-08-27,142,Placeholder
56300,B0B9RN5X8B,2023-09-03,82,Placeholder
56301,B0B9RN5X8B,2023-09-10,127,Placeholder
56302,B0B9RN5X8B,2023-09-17,56,Placeholder
56303,B0B9RN5X8B,2023-09-24,135,Placeholder
56304,B0B9RN5X8B,2023-10-01,95,Placeholder
56305,B0B9RN5X8B,2023-10-08,95,Placeholder
56306,B0B9RN5X8B,2023-10-15,183,Placeholder
56307,B0B9RN5X8B,2023-10-22,140,Placeholder
56308,B0B9RN5X8B,2023-10-29,152,Placeholder
56309,B0B9RN5X8B,2023-11-05,151,Placeholder
56310,B0B9RN5X8B,2023-11-12,142,Placeholder
56311,B0B9RN5X8B,2023-11-19,196,Placeholder
56312,B0B9RN5X8B,2023-11-26,183,Placeholder
56313,B0B9RN5X8B,2023-12-03,122,Placeholder
56314,B0B9RN5X8B,2023-12-10,150,Placeholder
56315,B0B9RN5X8B,2023-12-17,173,Placeholder
56316,B0B9RN5X8B,2023-12-24,60,Placeholder
56317,B08QW937WV,2023-01-01,119,Placeholder
56318,B08QW937WV,2023-01-08,116,Placeholder
56319,B08QW937WV,2023-01-15,102,Placeholder
56320,B08QW937WV,2023-01-22,168,Placeholder
56321,B08QW937WV,2023-01-29,137,Placeholder
56322,B08QW937WV,2023-02-05,148,Placeholder
56323,B08QW937WV,2023-02-12,100,Placeholder
56324,B08QW937WV,2023-02-19,136,Placeholder
56325,B08QW937WV,2023-02-26,146,Placeholder
56326,B08QW937WV,2023-03-05,66,Placeholder
56327,B08QW937WV,2023-03-12,110,Placeholder
56328,B08QW937WV,2023-03-19,189,Placeholder
56329,B08QW937WV,2023-03-26,151,Placeholder
56330,B08QW937WV,2023-04-02,144,Placeholder
56331,B08QW937WV,2023-04-09,132,Placeholder
56332,B08QW937WV,2023-04-16,125,Placeholder
56333,B08QW937WV,2023-04-23,178,Placeholder
56334,B08QW937WV,2023-04-30,115,Placeholder
56335,B08QW937WV,2023-05-07,100,Placeholder
56336,B08QW937WV,2023-05-14,158,Placeholder
56337,B08QW937WV,2023-05-21,131,Placeholder
56338,B08QW937WV,2023-05-28,108,Placeholder
56339,B08QW937WV,2023-06-04,81,Placeholder
56340,B08QW937WV,2023-06-11,64,Placeholder
56341,B08QW937WV,2023-06-18,180,Placeholder
56342,B08QW937WV,2023-06-25,58,Placeholder
56343,B08QW937WV,2023-07-02,96,Placeholder
56344,B08QW937WV,2023-07-09,65,Placeholder
56345,B08QW937WV,2023-07-16,178,Placeholder
56346,B08QW937WV,2023-07-23,85,Placeholder
56347,B08QW937WV,2023-07-30,179,Placeholder
56348,B08QW937WV,2023-08-06,106,Placeholder
56349,B08QW937WV,2023-08-13,135,Placeholder
56350,B08QW937WV,2023-08-20,175,Placeholder
56351,B08QW937WV,2023-08-27,158,Placeholder
56352,B08QW937WV,2023-09-03,59,Placeholder
56353,B08QW937WV,2023-09-10,133,Placeholder
56354,B08QW937WV,2023-09-17,93,Placeholder
56355,B08QW937WV,2023-09-24,141,Placeholder
56356,B08QW937WV,2023-10-01,104,Placeholder
56357,B08QW937WV,2023-10-08,198,Placeholder
56358,B08QW937WV,2023-10-15,51,Placeholder
56359,B08QW937WV,2023-10-22,180,Placeholder
56360,B08QW937WV,2023-10-29,175,Placeholder
56361,B08QW937WV,2023-11-05,160,Placeholder
56362,B08QW937WV,2023-11-12,82,Placeholder
56363,B08QW937WV,2023-11-19,176,Placeholder
56364,B08QW937WV,2023-11-26,101,Placeholder
56365,B08QW937WV,2023-12-03,171,Placeholder
56366,B08QW937WV,2023-12-10,145,Placeholder
56367,B08QW937WV,2023-12-17,73,Placeholder
56368,B08QW937WV,2023-12-24,110,Placeholder
56369,B0B4PPD89B,2023-01-01,182,Placeholder
56370,B0B4PPD89B,2023-01-08,139,Placeholder
56371,B0B4PPD89B,2023-01-15,130,Placeholder
56372,B0B4PPD89B,2023-01-22,177,Placeholder
56373,B0B4PPD89B,2023-01-29,168,Placeholder
56374,B0B4PPD89B,2023-02-05,183,Placeholder
56375,B0B4PPD89B,2023-02-12,129,Placeholder
56376,B0B4PPD89B,2023-02-19,147,Placeholder
56377,B0B4PPD89B,2023-02-26,101,Placeholder
56378,B0B4PPD89B,2023-03-05,171,Placeholder
56379,B0B4PPD89B,2023-03-12,137,Placeholder
56380,B0B4PPD89B,2023-03-19,95,Placeholder
56381,B0B4PPD89B,2023-03-26,193,Placeholder
56382,B0B4PPD89B,2023-04-02,136,Placeholder
56383,B0B4PPD89B,2023-04-09,66,Placeholder
56384,B0B4PPD89B,2023-04-16,137,Placeholder
56385,B0B4PPD89B,2023-04-23,175,Placeholder
56386,B0B4PPD89B,2023-04-30,159,Placeholder
56387,B0B4PPD89B,2023-05-07,173,Placeholder
56388,B0B4PPD89B,2023-05-14,105,Placeholder
56389,B0B4PPD89B,2023-05-21,82,Placeholder
56390,B0B4PPD89B,2023-05-28,104,Placeholder
56391,B0B4PPD89B,2023-06-04,177,Placeholder
56392,B0B4PPD89B,2023-06-11,167,Placeholder
56393,B0B4PPD89B,2023-06-18,198,Placeholder
56394,B0B4PPD89B,2023-06-25,144,Placeholder
56395,B0B4PPD89B,2023-07-02,146,Placeholder
56396,B0B4PPD89B,2023-07-09,149,Placeholder
56397,B0B4PPD89B,2023-07-16,176,Placeholder
56398,B0B4PPD89B,2023-07-23,176,Placeholder
56399,B0B4PPD89B,2023-07-30,97,Placeholder
56400,B0B4PPD89B,2023-08-06,196,Placeholder
56401,B0B4PPD89B,2023-08-13,110,Placeholder
56402,B0B4PPD89B,2023-08-20,101,Placeholder
56403,B0B4PPD89B,2023-08-27,135,Placeholder
56404,B0B4PPD89B,2023-09-03,94,Placeholder
56405,B0B4PPD89B,2023-09-10,105,Placeholder
56406,B0B4PPD89B,2023-09-17,103,Placeholder
56407,B0B4PPD89B,2023-09-24,58,Placeholder
56408,B0B4PPD89B,2023-10-01,118,Placeholder
56409,B0B4PPD89B,2023-10-08,64,Placeholder
56410,B0B4PPD89B,2023-10-15,199,Placeholder
56411,B0B4PPD89B,2023-10-22,187,Placeholder
56412,B0B4PPD89B,2023-10-29,58,Placeholder
56413,B0B4PPD89B,2023-11-05,110,Placeholder
56414,B0B4PPD89B,2023-11-12,81,Placeholder
56415,B0B4PPD89B,2023-11-19,111,Placeholder
56416,B0B4PPD89B,2023-11-26,178,Placeholder
56417,B0B4PPD89B,2023-12-03,187,Placeholder
56418,B0B4PPD89B,2023-12-10,55,Placeholder
56419,B0B4PPD89B,2023-12-17,157,Placeholder
56420,B0B4PPD89B,2023-12-24,71,Placeholder
56421,B08GM5S4CQ,2023-01-01,198,Placeholder
56422,B08GM5S4CQ,2023-01-08,113,Placeholder
56423,B08GM5S4CQ,2023-01-15,151,Placeholder
56424,B08GM5S4CQ,2023-01-22,169,Placeholder
56425,B08GM5S4CQ,2023-01-29,158,Placeholder
56426,B08GM5S4CQ,2023-02-05,54,Placeholder
56427,B08GM5S4CQ,2023-02-12,54,Placeholder
56428,B08GM5S4CQ,2023-02-19,53,Placeholder
56429,B08GM5S4CQ,2023-02-26,65,Placeholder
56430,B08GM5S4CQ,2023-03-05,181,Placeholder
56431,B08GM5S4CQ,2023-03-12,116,Placeholder
56432,B08GM5S4CQ,2023-03-19,180,Placeholder
56433,B08GM5S4CQ,2023-03-26,54,Placeholder
56434,B08GM5S4CQ,2023-04-02,50,Placeholder
56435,B08GM5S4CQ,2023-04-09,199,Placeholder
56436,B08GM5S4CQ,2023-04-16,67,Placeholder
56437,B08GM5S4CQ,2023-04-23,53,Placeholder
56438,B08GM5S4CQ,2023-04-30,113,Placeholder
56439,B08GM5S4CQ,2023-05-07,118,Placeholder
56440,B08GM5S4CQ,2023-05-14,93,Placeholder
56441,B08GM5S4CQ,2023-05-21,138,Placeholder
56442,B08GM5S4CQ,2023-05-28,197,Placeholder
56443,B08GM5S4CQ,2023-06-04,127,Placeholder
56444,B08GM5S4CQ,2023-06-11,141,Placeholder
56445,B08GM5S4CQ,2023-06-18,173,Placeholder
56446,B08GM5S4CQ,2023-06-25,94,Placeholder
56447,B08GM5S4CQ,2023-07-02,58,Placeholder
56448,B08GM5S4CQ,2023-07-09,61,Placeholder
56449,B08GM5S4CQ,2023-07-16,164,Placeholder
56450,B08GM5S4CQ,2023-07-23,163,Placeholder
56451,B08GM5S4CQ,2023-07-30,191,Placeholder
56452,B08GM5S4CQ,2023-08-06,130,Placeholder
56453,B08GM5S4CQ,2023-08-13,105,Placeholder
56454,B08GM5S4CQ,2023-08-20,71,Placeholder
56455,B08GM5S4CQ,2023-08-27,126,Placeholder
56456,B08GM5S4CQ,2023-09-03,110,Placeholder
56457,B08GM5S4CQ,2023-09-10,139,Placeholder
56458,B08GM5S4CQ,2023-09-17,153,Placeholder
56459,B08GM5S4CQ,2023-09-24,65,Placeholder
56460,B08GM5S4CQ,2023-10-01,157,Placeholder
56461,B08GM5S4CQ,2023-10-08,141,Placeholder
56462,B08GM5S4CQ,2023-10-15,73,Placeholder
56463,B08GM5S4CQ,2023-10-22,141,Placeholder
56464,B08GM5S4CQ,2023-10-29,119,Placeholder
56465,B08GM5S4CQ,2023-11-05,106,Placeholder
56466,B08GM5S4CQ,2023-11-12,88,Placeholder
56467,B08GM5S4CQ,2023-11-19,96,Placeholder
56468,B08GM5S4CQ,2023-11-26,97,Placeholder
56469,B08GM5S4CQ,2023-12-03,123,Placeholder
56470,B08GM5S4CQ,2023-12-10,51,Placeholder
56471,B08GM5S4CQ,2023-12-17,108,Placeholder
56472,B08GM5S4CQ,2023-12-24,78,Placeholder
56473,B00NM6MO26,2023-01-01,135,Placeholder
56474,B00NM6MO26,2023-01-08,165,Placeholder
56475,B00NM6MO26,2023-01-15,84,Placeholder
56476,B00NM6MO26,2023-01-22,57,Placeholder
56477,B00NM6MO26,2023-01-29,58,Placeholder
56478,B00NM6MO26,2023-02-05,143,Placeholder
56479,B00NM6MO26,2023-02-12,187,Placeholder
56480,B00NM6MO26,2023-02-19,122,Placeholder
56481,B00NM6MO26,2023-02-26,142,Placeholder
56482,B00NM6MO26,2023-03-05,90,Placeholder
56483,B00NM6MO26,2023-03-12,75,Placeholder
56484,B00NM6MO26,2023-03-19,130,Placeholder
56485,B00NM6MO26,2023-03-26,111,Placeholder
56486,B00NM6MO26,2023-04-02,127,Placeholder
56487,B00NM6MO26,2023-04-09,50,Placeholder
56488,B00NM6MO26,2023-04-16,109,Placeholder
56489,B00NM6MO26,2023-04-23,83,Placeholder
56490,B00NM6MO26,2023-04-30,58,Placeholder
56491,B00NM6MO26,2023-05-07,124,Placeholder
56492,B00NM6MO26,2023-05-14,147,Placeholder
56493,B00NM6MO26,2023-05-21,114,Placeholder
56494,B00NM6MO26,2023-05-28,64,Placeholder
56495,B00NM6MO26,2023-06-04,63,Placeholder
56496,B00NM6MO26,2023-06-11,178,Placeholder
56497,B00NM6MO26,2023-06-18,165,Placeholder
56498,B00NM6MO26,2023-06-25,51,Placeholder
56499,B00NM6MO26,2023-07-02,139,Placeholder
56500,B00NM6MO26,2023-07-09,79,Placeholder
56501,B00NM6MO26,2023-07-16,109,Placeholder
56502,B00NM6MO26,2023-07-23,108,Placeholder
56503,B00NM6MO26,2023-07-30,131,Placeholder
56504,B00NM6MO26,2023-08-06,144,Placeholder
56505,B00NM6MO26,2023-08-13,175,Placeholder
56506,B00NM6MO26,2023-08-20,147,Placeholder
56507,B00NM6MO26,2023-08-27,191,Placeholder
56508,B00NM6MO26,2023-09-03,195,Placeholder
56509,B00NM6MO26,2023-09-10,142,Placeholder
56510,B00NM6MO26,2023-09-17,165,Placeholder
56511,B00NM6MO26,2023-09-24,141,Placeholder
56512,B00NM6MO26,2023-10-01,174,Placeholder
56513,B00NM6MO26,2023-10-08,68,Placeholder
56514,B00NM6MO26,2023-10-15,115,Placeholder
56515,B00NM6MO26,2023-10-22,166,Placeholder
56516,B00NM6MO26,2023-10-29,79,Placeholder
56517,B00NM6MO26,2023-11-05,197,Placeholder
56518,B00NM6MO26,2023-11-12,83,Placeholder
56519,B00NM6MO26,2023-11-19,106,Placeholder
56520,B00NM6MO26,2023-11-26,89,Placeholder
56521,B00NM6MO26,2023-12-03,145,Placeholder
56522,B00NM6MO26,2023-12-10,128,Placeholder
56523,B00NM6MO26,2023-12-17,138,Placeholder
56524,B00NM6MO26,2023-12-24,94,Placeholder
56525,B083M7WPZD,2023-01-01,93,Placeholder
56526,B083M7WPZD,2023-01-08,80,Placeholder
